2416,VIC,WENDOUREE,SAFEWAY CALTEX,1253 HOWITT RD,3355,03 53399765,0,1,0,1,1,1,0,0,1,,0,,0,0,1,No,FALSE,0,1,143.825524,-37.539642
2417,VIC,WERRIBEE,SAFEWAY CALTEX,DERRIMUT RD CNR HOGANS RD,3030,03 97480797,0,1,0,1,1,0,0,1,1,,1,,1,1,1,No,FALSE,0,1,144.684847,-37.863474
2418,NSW,WERRINGTON,WOOLWORTHS CALTEX,574 GREAT WESTERN HIGHWAY,2747,02 98337589,1,1,0,1,1,1,0,1,1,,1,,1,1,1,No,FALSE,0,1,150.756822,-33.768151
2419,VIC,WHEELERS HILL,SAFEWAY CALTEX,212-216 JELLS RD,3150,03 95618179,0,1,0,1,1,0,0,1,1,,0,,0,1,1,No,FALSE,0,1,145.188367,-37.911406
2420,SA,WHYALLA,WOOLWORTHS CALTEX,711 EKVLOM ST,5600,08 86457576,0,1,0,1,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,137.534967,-33.027417
2421,QLD,WILSONTON,WOOLWORTHS CALTEX,HOOPER ST CNR ERIN ST,4350,07 46330168,0,1,0,1,0,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,151.925815,-27.542825
2422,SA,WINDSOR GARDENS,WOOLWORTHS CALTEX,368 NORTH EAST RD,5087,08 82614206,0,1,0,1,1,0,0,1,1,,1,,1,1,1,No,FALSE,0,1,138.642255,-34.8674
2423,NSW,WOLLONGONG WEST,WOOLWORTHS CALTEX,425 CROWN ST,2500,02 42298375,1,1,0,0,1,1,0,0,1,,0,,1,1,1,No,FALSE,0,1,150.879978,-34.426178
2424,VIC,WONTHAGGI,SAFEWAY CALTEX,4 MURRAY ST,3995,03 56721115,0,1,0,1,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,145.591594,-38.604774
2425,QLD,WOODRIDGE,WOOLWORTHS CALTEX,398 KINGSTON ROAD,4114,07 38043397,1,1,0,0,1,0,0,1,1,,1,,1,1,1,No,FALSE,0,1,153.118539,-27.645262
2426,SA,WOODVILLE,WOOLWORTHS CALTEX,801 PORT RD,5011,08 83450659,0,1,0,1,1,0,0,1,1,,1,,1,1,1,No,FALSE,0,1,138.534222,-34.879757
2427,TAS,WYNYARD,WOOLWORTHS CALTEX,34 JACKSON ST,7325,03 64424891,0,1,0,0,1,1,0,0,1,,0,,0,0,1,No,FALSE,0,1,145.728633,-40.990258
2428,NSW,WYOMING,WOOLWORTHS CALTEX,522 PACIFIC HWY CNR RENWICK RD,2250,02 43297847,1,0,0,1,1,0,0,1,1,,1,,0,1,1,No,FALSE,0,1,151.350075,-33.404416
2429,QLD,YAMANTO,WOOLWORTHS CALTEX,WARWICK RD CNR CUNNINGHAM HWY,4305,07 32880403,0,1,0,1,0,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,152.739219,-27.661498
2430,NSW,YOUNG,WOOLWORTHS CALTEX,LOVELL ST CNR THORNHILL ST,2594,02 63827259,1,0,0,0,0,1,0,0,1,,0,,0,0,1,No,FALSE,0,1,148.290382,-34.310811
2431,QLD,ZILLMERE,WOOLWORTHS CALTEX,396 BEAMS RD,4034,07 32165782,0,1,0,1,1,0,0,1,1,,0,,1,1,1,No,FALSE,0,1,153.036405,-27.349823
2432,NSW,TAHMOOR,WOOLWORTHS CALTEX,REMEMBERANCE DR CNR THIRLMERE WAY,2573,02 46819269,1,0,0,1,0,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,150.593175,-34.222313
2433,QLD,ROSSLYN BAY,CALTEX,VINCE JONES MEMORIAL DRIVE,4703,07 4933 6865,0,1,0,0,1,1,0,1,1,,0,,0,0,0,No,FALSE,0,1,150.791448,-23.164261
2434,WA,MANDURAH,WOOLWORTHS CALTEX,318 PINJARRA RD CNR ARNOLD ST,6210,08 95359679,0,1,0,1,1,0,0,1,1,,1,,0,0,1,No,FALSE,0,1,115.739662,-32.53641
2435,WA,BROOKS GARDEN ALBANY,WOOLWORTHS CALTEX,CHESTER PASS RD,6330,08 98429239,0,1,0,0,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,117.876222,-34.987949
2436,WA,EATON,WOOLWORTHS CALTEX,LOT 7 CNR EATON & RECREATION DRIVES,6232,08 97241568,0,1,0,1,0,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,115.716906,-33.319752
2437,VIC,NEWCOMB,SAFEWAY CALTEX,27-41 BELLARINE HWY,3219,03 52485091,0,1,0,1,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,144.387613,-38.169366
2438,NSW,LAKE CATHIE,WOOLWORTHS CALTEX,LOT 2 OCEAN DRIVE,2445,02 65848955,1,0,0,1,0,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,152.854246,-31.553032
2439,TAS,PROSPECT VALE,WOOLWORTHS CALTEX,360-364 WESTBURY RD,7250,03 63402574,0,1,0,0,0,1,0,0,0,,0,,0,0,1,No,FALSE,0,1,147.126209,-41.481052
2440,VIC,NORLANE,SAFEWAY CALTEX,290-306 ANAKIE RD BELLPOST SHOPPING,3214,03 52742559,0,1,0,1,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,144.335977,-38.089993
2441,NSW,INVERELL,WOOLWORTHS CALTEX,262 BYRON ST,2360,02 67215438,1,1,0,0,0,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,151.118538,-29.76886
2442,QLD,CURRIMUNDI,WOOLWORTHS CALTEX,LOT 1 BELLARA DRIVE CNR NICKLIN WAY,4551,07 54378006,0,1,0,1,0,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,153.122194,-26.773651
2443,VIC,KYABRAM,SAFEWAY CALTEX,70-72 UNION STREET,3620,03 35823342,0,1,0,1,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,145.047313,-36.312385
2444,NSW,HEATHCOTE,CALTEX WOOLWORTHS,1344 PRINCES HIGHWAY,2233,02 95482087,1,1,0,1,1,0,0,1,1,Yes,1,,1,1,1,No,FALSE,0,1,151.006937,-34.088411
2445,NSW,ORANGE,WOOLWORTHS CALTEX,357-361 SUMMER ST,2800,02 63619369,1,0,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,149.105089,-33.284657
2446,WA,KARRINYUP,CALTEX WOOLWORTHS,490 KARRINYUP RD CNR NORTH BEACH RD,6018,08 94462488,0,1,0,1,1,0,0,1,1,,1,,1,1,1,No,TRUE,0,1,115.796152,-31.882052
2447,QLD,MALANDA,CALTEX,42 JAMES ST,4885,07 4096 5646,1,1,0,1,0,1,0,1,1,,0,,0,1,1,Yes,FALSE,0,0,145.592785,-17.351837
2448,NSW,GOSFORD WEST,CALTEX,69-71 PACIFIC HIGHWAY,2250,02 43257456,1,1,0,1,1,0,0,1,1,,1,,0,1,1,No,TRUE,1,1,151.339557,-33.426695
2449,ACT,CALWELL,CALTEX WOOLWORTHS,WERE ST CNR WEBBER CRESCENT,2905,02 62928001,1,0,0,1,1,0,0,1,1,Yes,1,,0,1,1,No,TRUE,0,1,149.112548,-35.434858
2450,QLD,CARSELDINE,CALTEX WOOLWORTHS,1754 GYMPIE RD,4034,07 32633651,0,1,0,1,1,1,0,0,1,,1,,1,1,1,No,TRUE,0,1,153.010818,-27.341202
2451,NSW,FIVE DOCK,CALTEX,FAIRLIGHT ST CNR RAMSAY RD,2046,02 97132622,1,1,0,1,0,0,0,1,1,,1,,0,0,1,No,FALSE,0,1,151.130092,-33.869997
2452,VIC,MENTONE,CALTEX SAFEWAY,53-77 BALCOMBE RD CNR STATION ST,3194,03 95835537,0,1,0,1,1,0,0,1,1,Yes,0,,0,1,1,No,TRUE,0,0,145.066158,-37.981726
2453,SA,WEST LAKES,WOOLWORTHS CALTEX,111 WEST LAKES BOULEVARD,5021,08 83534399,0,1,0,1,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,138.493561,-34.877206
2454,VIC,CRAIGIEBURN,SAFEWAY CALTEX,10 CRAIGIEBURN RD,3064,03 93084575,0,1,0,1,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,144.941296,-37.598911
2455,NSW,BASS HILL,WOOLWORTHS CALTEX,862 HUME HIGHWAY,2197,02 97282233,1,0,0,1,1,0,0,1,0,,1,,0,0,1,No,FALSE,0,1,150.999302,-33.901515
2456,VIC,YARRAWONGA,SAFEWAY CALTEX,156 BELMORE ST,3730,03 57433411,0,1,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,146.0047,-36.015036
2457,VIC,ECHUCA,SAFEWAY CALTEX,102-106 ANNESLEY ST,3564,03 54824491,0,1,0,0,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,0,144.7525,-36.132992
2458,VIC,MARIBYRNONG,SAFEWAY CALTEX,LOTS 1-4 WILLIAMSON RD,3032,03 93186910,0,1,0,0,1,0,0,1,0,,1,,0,0,1,No,FALSE,0,1,144.88211,-37.775379
2459,VIC,MOONEE PONDS,SAFEWAY CALTEX,294-296 ASCOT VALE RD,3039,03 93752592,0,1,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,144.924176,-37.771636
2460,SA,RENMARK,WOOLWORTHS CALTEX,202-206 RENMARK AVE,5341,08 85863465,0,1,0,0,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,140.745015,-34.175429
2461,SA,PORT LINCOLN,WOOLWORTHS CALTEX,LOT 1 CNR MORTLOCK TERR & BOSTON ST,5606,08 86831464,0,1,0,0,1,1,0,0,1,,0,,0,0,1,No,FALSE,0,1,135.858869,-34.725043
2462,WA,ELLENBROOK,WOOLWORTHS CALTEX,LOT 3432 THE PROMENADE,6069,08 92971044,0,1,0,1,0,0,0,1,1,,1,,0,0,1,No,FALSE,0,1,115.969081,-31.780849
2463,VIC,WALLAN,SAFEWAY CALTEX,81 HIGH ST CNR QUEEN ST,3756,03 57833943,0,1,0,0,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,144.978935,-37.41282
2464,VIC,CORRYONG,CALTEX,MURRAY VALLEY HWY,3707,02 60761152,0,1,0,1,1,1,0,0,1,,0,,1,0,1,No,FALSE,0,0,147.882912,-36.202751
2465,NSW,LANE COVE,CALTEX WOOLWORTHS,235-245 BURNS BAY RD,2066,02 94275479,1,0,0,1,1,0,0,1,1,Yes,0,Yes,0,0,1,No,TRUE,0,1,151.151631,-33.816227
2466,QLD,TOOWONG,CALTEX WOOLWORTHS,581 MILTON ROAD,4066,07 38707838,0,1,0,1,1,0,0,1,1,Yes,1,,0,1,1,No,TRUE,0,1,152.985854,-27.478537
2467,NSW,HAY SOUTH,CALTEX,429-431 MOAMA STREET,2711,02 69931617,0,1,0,1,1,1,0,1,1,,1,,0,0,1,Yes,TRUE,0,0,144.837766,-34.520648
2468,VIC,FOREST HILL,CALTEX,484 CANTERBURY RD - BRENTFORD SQ,3131,03 98789408,0,1,0,1,1,0,0,1,1,Yes,0,,0,0,1,No,FALSE,0,1,145.183728,-37.836464
2469,NSW,BELROSE,CALTEX,153 FOREST WAY,2085,02 94517380,1,0,0,1,0,0,0,1,1,Yes,0,,1,0,0,No,TRUE,0,1,151.221111,-33.734443
2470,NSW,BATEMANS BAY,CALTEX WOOLWORTHS,87-89 PRINCES HWY CNR HUGHES ST,2536,02 44728025,1,0,0,0,1,0,0,1,1,,1,,0,1,1,No,TRUE,0,1,150.176387,-35.719343
2471,QLD,WOOLLOONGABBA,CALTEX,118 LOGAN RD,4102,07 38915107,0,1,0,1,1,0,0,1,1,,1,,0,1,0,No,TRUE,0,0,153.039842,-27.490504
2472,NSW,CONCORD,CALTEX,87-89 PARRAMATTA RD,2137,02 97446046,1,0,0,0,0,0,0,1,1,,1,,1,1,1,No,TRUE,0,1,151.099455,-33.868048
2473,NSW,BONDI,CALTEX,51 BONDI RD CNR PARK RD,2026,02 93878750,1,1,0,1,0,0,0,1,1,,1,,0,1,0,No,TRUE,0,1,151.259872,-33.893609
2474,VIC,ST KILDA,SAFEWAY CALTEX,99 CHAPEL ST CNR INKERMAN,3182,03 85989726,0,1,0,1,1,0,0,1,1,,1,,0,0,1,No,FALSE,0,1,144.990467,-37.865493
2475,QLD,BOWEN,WOOLWORTHS CALTEX,24 RICHMOND RD,4805,07 47865614,1,1,0,0,0,1,0,0,1,,0,,0,0,1,No,FALSE,0,1,148.237395,-20.001051
2476,NSW,BAULKHAM HILLS,CALTEX WOOLWORTHS,117 SEVEN HILLS RD,2153,02 96208222,1,0,0,1,0,0,0,1,1,Yes,0,,0,0,0,No,TRUE,0,1,150.974942,-33.761561
2477,NSW,DENILIQUIN,CALTEX,336 HAY ROAD,2710,03 58811457,0,1,0,1,1,1,0,0,1,,0,,0,0,1,No,TRUE,0,1,144.980785,-35.522905
2478,TAS,PERTH,CALTEX,102 MAIN ST,7300,03 63982330,0,1,0,1,0,1,0,1,1,Yes,0,,0,0,0,No,FALSE,0,1,147.177113,-41.578725
2479,SA,STIRLING,WOOLWORTHS CALTEX,66 MOUNT BARKER RD,5152,08 83701766,0,1,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,138.719676,-35.007385
2480,VIC,DRYSDALE,SAFEWAY CALTEX,110-112 HIGH ST,3222,03 52533066,0,1,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,144.561545,-38.178575
2481,VIC,ALTONA NORTH,SAFEWAY CALTEX,CNR DUOSA RD & LANGSHAW ST,3025,03 93145187,0,1,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,144.84777,-37.826936
2482,VIC,LANGWARRIN,SAFEWAY CALTEX,385 FRANKSTON-CRANBOURNE RD,3910,03 87900477,0,1,0,1,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,145.151263,-38.116979
2483,VIC,RYE,SAFEWAY CALTEX,2479-2481 POINT NEPEAN RD,3941,03 59857589,0,1,0,1,1,0,0,1,1,,1,,0,0,1,No,FALSE,0,1,144.817268,-38.36977
2484,NSW,CHATSWOOD EAST,WOOLWORTHS CALTEX,364-366 EASTERN VALLEY WAY,2067,02 94174611,1,0,0,1,1,0,0,1,0,,1,,0,0,1,No,FALSE,0,1,151.201675,-33.78733
2485,QLD,MACKAY,WOOLWORTHS CALTEX,3 MANGROVE RD,4740,07 49535281,0,1,0,1,0,0,0,1,1,,0,,0,0,1,No,FALSE,0,0,149.179913,-21.139031
2486,NSW,HORNSBY HEIGHTS,CALTEX,110 GALSTON RD,2077,02 99874056,0,1,0,1,0,1,0,0,1,Yes,0,,0,0,1,No,FALSE,0,1,151.098095,-33.676702
2487,QLD,EMU PARK,CALTEX,38 PATTERSON ST,4703,07 4939 6173,0,1,0,0,0,1,0,0,1,,0,,0,0,1,No,FALSE,0,1,150.808568,-23.233251
2488,WA,MOUNT LAWLEY,CALTEX,810 BEAUFORT ST,6050,08 92713011,0,1,0,1,1,0,0,1,1,,1,,0,1,1,No,TRUE,0,1,115.881476,-31.925227
2489,WA,PERTH,CALTEX,141 WELLINGTON ST CNR HILL ST,6000,08 92255827,0,1,0,1,0,0,0,1,1,,1,,0,1,1,No,TRUE,0,1,115.870045,-31.955259
2490,QLD,BURLEIGH WATERS,CALTEX WOOLWORTHS,24 EXECUTIVE DR CNR BERMUDA ST,4220,07 55935296,0,1,0,1,1,0,0,1,1,,0,,0,1,1,No,TRUE,0,1,153.425516,-28.098266
2491,QLD,POMONA,CALTEX,19 FACTORY STREET,4568,07 54851630,0,1,0,1,0,1,0,0,1,Yes,0,,0,0,0,No,FALSE,0,1,152.855928,-26.364077
2492,VIC,RINGWOOD EAST,CALTEX,18 MT DANDENONG RD,3135,03 98795801,0,1,0,1,1,1,0,0,1,Yes,1,Yes,0,1,1,No,FALSE,0,1,145.240991,-37.811691
2493,NSW,ST IVES,CALTEX WOOLWORTHS,164 MONA VALE RD,2075,02 91441425,1,0,0,1,0,0,0,1,1,Yes,1,Yes,0,1,1,No,TRUE,0,1,151.156881,-33.731105
2494,WA,SUNSET BEACH GERALDTON,CALTEX,620 CHAPMAN ROAD,6530,08 99381212,0,1,1,1,0,1,0,0,1,Yes,0,,0,0,1,No,FALSE,0,0,114.626932,-28.719705
2495,WA,ERSKINE,CALTEX,112 OAKLEIGH DR CNR OLD COAST ROAD,6210,08 95869531,0,1,0,1,1,0,0,1,1,,1,Yes,0,1,1,No,TRUE,0,1,115.689339,-32.560288
2496,WA,ALBANY,CALTEX,204 NORTH RD,6330,08 98413809,0,1,0,1,1,0,0,1,1,,1,,1,0,1,No,TRUE,0,1,117.874578,-35.005751
2497,QLD,NEBO,CALTEX,PEAK DOWNS HIGHWAY,4742,07 4950 5130,0,1,0,1,0,1,0,0,0,,0,,0,0,0,Yes,FALSE,0,0,148.692784,-21.683386
2498,QLD,AYR ROSSITERS HILL,INDEPENDENT,BRUCE HIGHWAY,4807,07 4726 0322,0,1,1,0,0,1,0,0,1,,0,,0,0,0,No,FALSE,0,0,147.403787,-19.572403
2499,QLD,CARINA,CALTEX,849 OLD CLEVELAND RD CNR ANZAC RD,4152,07 38436437,0,1,0,1,1,0,0,1,1,Yes,1,,1,1,1,No,TRUE,0,1,153.093407,-27.495752
2500,QLD,MARSDEN,CALTEX,10 THIRD AVE CNR BROWNS PLAINS RD,4132,07 38034600,0,1,0,1,1,0,0,1,1,,1,,0,0,0,No,TRUE,1,1,153.087981,-27.679909
2501,NSW,GRIFFITH,WOOLWORTHS CALTEX,29 BANNA AVENUE,2680,02 69643190,0,1,0,1,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,146.06074,-34.289611
2502,QLD,VICTORIA POINT,WOOLWORTHS CALTEX,480-490 REDLAND BAY ROAD,4165,07 32078764,0,1,0,1,0,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,153.28255,-27.58715
2503,NSW,JERRABOMBERRA,WOOLWORTHS CALTEX,10 LIMESTONE DRIVE,2619,02 62999560,1,0,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,149.199851,-35.380968
2504,NSW,EDGEWORTH,WOOLWORTHS CALTEX,736-742 MAIN ROAD,2285,02 49508817,1,0,0,1,1,0,0,1,0,,1,,0,0,1,No,FALSE,0,1,151.620527,-32.92415
2505,VIC,LOWER TEMPLESTOWE,SAFEWAY CALTEX,323 MANNINGHAM ROAD,3106,03 98521314,0,1,0,1,1,0,0,1,0,,1,,0,0,1,No,FALSE,0,1,145.113114,-37.773493
2506,VIC,CAMPERDOWN,SAFEWAY CALTEX,101 MANIFOLD ST,3260,03 55933172,0,1,0,0,1,1,0,0,0,,0,,0,0,1,No,FALSE,0,1,143.150191,-38.234834
2507,VIC,BALWYN,SAFEWAY CALTEX,192 WHITEHORSE ROAD,3103,03 98169086,0,1,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,145.076468,-37.812323
2508,QLD,ACACIA RIDGE NORTH,CALTEX,1240 BEAUDESERT RD,4110,07 32745897,1,1,0,1,0,0,0,1,1,Yes,1,,0,1,1,No,TRUE,0,1,153.025949,-27.580258
2509,NSW,MILLER,CALTEX,86 CARTWRIGHT AVE CNR WOODWARD CRES,2168,02 96077205,1,0,0,1,0,0,0,1,1,,1,,0,1,1,No,FALSE,0,1,150.882739,-33.918823
2510,NSW,NARRABRI,CALTEX WOOLWORTHS,ANNE ST CNR DANGAR ST,2390,02 67922045,1,0,0,1,0,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,149.775642,-30.329835
2511,QLD,MARYBOROUGH,CALTEX,182 KENT ST,4650,07 41214892,0,0,0,0,0,1,0,1,1,,0,,0,0,0,Yes,FALSE,0,0,152.71129,-25.544504
2512,QLD,MARYBOROUGH,CALTEX,415 ALICE STREET,4650,07 41213876,1,1,0,0,1,1,0,1,0,,0,,0,0,0,No,FALSE,0,1,152.690518,-25.533945
2513,TAS,OUSE,INDEPENDENT,LYELL HIGHWAY,7140,03 62871281,0,1,1,0,0,1,0,0,0,,0,,0,0,0,No,FALSE,0,0,146.710365,-42.484591
2514,QLD,BRACKEN RIDGE,CALTEX,168 BARRETT ST,4017,07 32697375,0,1,0,1,0,0,0,1,1,,0,,0,0,1,No,FALSE,0,0,153.040834,-27.319317
2515,TAS,SIDMOUTH,CALTEX,BATMAN HIGHWAY,7270,03 63947272,0,1,0,0,0,1,0,0,1,,0,,0,0,1,Yes,FALSE,0,1,146.888007,-41.22201
2516,QLD,CHERMSIDE,WOOLWORTHS CALTEX,725 WEBSTER RD CNR GYMPIE ST,4032,07 33505783,1,1,0,0,0,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,153.024713,-27.374828
2517,ACT,BELCONNEN,WOOLWORTHS CALTEX,4 LUXTON ST CNR COULTER ST,2617,02 62532471,0,1,0,1,1,0,0,1,0,,1,Yes,0,0,1,No,FALSE,0,1,149.059127,-35.236398
2518,VIC,BROOKLYN,CALTEX,574 GEELONG RD CNR MCDONALD RD,3025,03 97990111,0,0,0,0,0,1,0,0,0,,1,,0,0,0,Yes,FALSE,0,0,144.847464,-37.816314
2519,VIC,DANDENONG SOUTH,CALTEX,393-399 SOUTH GIPPSLAND HWY CNR KNO,3175,03 97990111,0,1,0,0,0,1,0,1,1,,1,,0,0,0,No,FALSE,0,0,145.244724,-38.031127
2520,WA,JOONDALUP,WOOLWORTHS CALTEX,189 WINTON RD,6027,08 93001782,0,1,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,115.76289,-31.744629
2521,QLD,SHAILER PARK,CALTEX WOOLWORTHS,1-5 LEDA DR,4128,07 38013802,0,1,0,1,1,0,0,1,1,,1,Yes,1,1,1,No,TRUE,0,1,153.168714,-27.659475
2522,ACT,HUME,WOOLWORTHS CALTEX,94-96 SHEPHERD ST CNR MONARO HWY,2620,02 62602758,0,1,0,0,1,0,0,1,0,,1,,0,1,1,No,FALSE,0,1,149.162045,-35.392358
2523,VIC,OCEAN GROVE,SAFEWAY CALTEX,CNR SHELL RD & KINSTON DOWNS DR,3226,03 52553684,0,1,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,144.548888,-38.258965
2524,NSW,ILUKA,CALTEX,CNR SPENCER & YOUNG STS,2466,02 66466566,0,1,0,1,0,1,0,0,1,,0,,0,0,0,No,FALSE,0,0,153.350208,-29.405122
2525,QLD,CROWS NEST,INDEPENDENT,36 EMU CREEK RD,4355,07 46981472,0,1,0,1,0,1,0,0,1,,0,,0,0,0,Yes,FALSE,0,0,152.052202,-27.256727
2526,QLD,WATERFORD WEST,CALTEX,76 CHAMBERS FLAT RD CNR MARK LANE,4133,07 38052580,1,1,0,1,1,0,0,1,1,,1,,1,1,1,No,TRUE,0,1,153.114601,-27.681235
2527,QLD,COLMSLIE,CALTEX WOOLWORTHS,780 WYNNUM RD CNR JUNCTION RD,4170,07 33996455,0,1,0,1,1,0,0,1,1,,1,,1,1,1,No,TRUE,0,1,153.079106,-27.466595
2528,SA,MURRAY BRIDGE,CALTEX,2-8 PRINCES HIGHWAY,5253,08 85322060,0,1,0,1,1,1,0,0,1,,0,,0,1,1,Yes,FALSE,0,0,139.28535,-35.111972
2529,QLD,KYNUNA,INDEPENDENT,MATILDA HIGHWAY,4823,07 47468683,0,1,1,1,0,1,0,0,0,,0,,0,0,0,Yes,FALSE,0,0,141.288729,-21.273748
2530,NSW,ST HELENS PARK,INDEPENDENT,24 WOODLAND ROAD,2560,02 46285344,0,1,1,0,0,1,0,0,1,,0,,0,1,0,No,FALSE,0,0,150.813758,-34.097741
2531,NSW,FAIRY MEADOW,CALTEX,30-34 PRINCES HWY CNR KINGSFORD ST,2519,02 42857776,1,1,0,0,0,1,0,0,1,Yes,0,,0,0,1,No,FALSE,0,1,150.894188,-34.389266
2532,VIC,TOOLERN VALE,INDEPENDENT,1486 DIGGERS REST-COIMADAI ROAD,3337,03 9746 1295,0,1,0,0,0,1,0,0,1,,0,,0,1,1,No,FALSE,0,0,144.595357,-37.607753
2533,NSW,MORUYA,CALTEX,95A CAMPBELL STREET,2537,02 44742811,0,1,0,1,0,1,0,0,1,,1,,0,0,0,Yes,TRUE,0,1,150.080361,-35.912256
2534,WA,GOOMALLING,CALTEX,2 FORWARD STREET,6460,08 96221413,0,1,0,1,1,1,0,0,0,,1,,0,0,0,No,FALSE,0,0,116.832138,-31.299062
2535,SA,KENSINGTON,WOOLWORTHS CALTEX,CNR KENSINGTON RD & DUDLEY ST,5068,08 83333864,0,1,0,1,1,0,0,1,0,,1,,0,0,1,No,FALSE,0,1,138.649841,-34.926492
2536,SA,NOARLUNGA CENTRE,WOOLWORTHS CALTEX,COLONNADES SHOP CNTR GOLDSMITH AVE,5168,08 83846466,0,1,0,1,1,0,0,1,0,,1,,0,0,1,No,FALSE,0,1,138.497748,-35.14437
2537,NSW,LISMORE,WOOLWORTHS CALTEX,99-105 DIADEM ST,2480,02 66224103,1,0,0,1,0,1,0,0,0,,0,,0,0,1,No,FALSE,0,1,153.287459,-28.811615
2538,QLD,NAMBOUR,WOOLWORTHS CALTEX,178 CURRIE ST,4560,07 54412174,0,1,0,1,0,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,152.95991,-26.630499
2539,VIC,KINGSBURY,SAFEWAY CALTEX,CNR PLENTY RD & SCOTT GROVE,3083,03 94712810,0,1,0,1,1,0,0,1,0,,0,,0,1,1,No,FALSE,0,1,145.038535,-37.719333
2540,QLD,KARALEE,WOOLWORTHS CALTEX,LOT 266 JUNCTION RD CNR LANGLANDS R,4306,07 32022745,1,1,0,0,0,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,152.799515,-27.571405
2541,QLD,BEAUDESERT,CALTEX,32-38 TELEMON ST,4285,07 55412177,0,1,0,0,0,1,0,0,1,Yes,0,,1,0,0,No,FALSE,0,1,152.990731,-27.994528
2542,WA,NORTHAMPTON,INDEPENDENT,44 HAMPTON RD,6535,08 99341205,0,1,1,0,0,1,0,0,1,,0,,0,0,0,No,FALSE,0,0,114.641446,-28.365852
2543,VIC,TORQUAY,SAFEWAY CALTEX,72-76 SURF COAST HWY,3228,03 52616350,0,1,0,1,1,0,0,1,0,,1,,0,1,1,No,FALSE,0,1,144.337411,-38.220828
2544,VIC,SHEPPARTON,SAFEWAY CALTEX,292-294 HIGH ST,3630,03 58220163,0,1,0,1,1,0,0,1,0,,1,,0,1,1,No,FALSE,0,1,145.410205,-36.382599
2545,NSW,GOSFORD WEST,CALTEX,30A PACIFIC HWY,2250,02 43223835,1,1,0,1,1,0,0,1,1,,1,,0,1,1,No,TRUE,0,1,151.318876,-33.427512
2546,ACT,ERINDALE,WOOLWORTHS CALTEX,50 DENIGAN ST CNR MCBRYDE CRES,2903,02 62965033,0,1,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,149.096752,-35.40417
2547,NSW,BALLINA,WOOLWORTHS CALTEX,44 PACIFIC HWY CNR KERR ST & BANGAL,2478,02 66813100,1,0,0,1,0,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,153.560575,-28.858173
2548,SA,VIRGINIA,INDEPENDENT,LOT 92 OLD PORT WAKEFIELD RD,5120,08 83809177,0,1,1,0,1,1,0,0,0,,0,,0,0,0,No,FALSE,0,0,138.560855,-34.668915
2549,WA,EUCLA,INDEPENDENT,1 EYRE HIGHWAY,6443,08 9039 3468,0,1,1,0,1,1,0,0,0,,0,,1,0,0,No,FALSE,0,0,128.879147,-31.676071
2550,WA,NORTHLANDS,CALTEX,391 WANNEROO RD,6021,08 93490497,0,1,0,1,1,0,0,1,1,,1,,0,1,1,No,TRUE,0,1,115.831128,-31.8724
2551,SA,MILLICENT,CALTEX,GEORGE ST & WILLIAMS RD,5280,08 87333133,0,1,0,1,1,1,0,0,1,,0,,0,0,0,No,FALSE,0,0,140.359417,-37.603756
